HAMBURGUESA DE POLLO BRAKEL 450 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000675.png,https://domicilios.tiendasd1.com/p/hamburguesa-de-pollo-brakel-450-g-12000675
TOCINETA AHUMADA VIANDÉ 150 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000078.png,https://domicilios.tiendasd1.com/p/tocineta-ahumada-viande-150-grs-12000078
SALCHICHA TRADICIONAL VIANDÉ 450 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000082.png,https://domicilios.tiendasd1.com/p/salchicha-tradicional-viande-450-grs-12000082
BUTIFARRA VIANDE 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002503.png,https://domicilios.tiendasd1.com/p/butifarra-viande-500-g-12002503
JAMÓN PECHUGA PAVO DELISHAVED BAR-S 227 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000782.png,https://domicilios.tiendasd1.com/p/jamon-pechuga-pavo-delishaved-bar-s-227-g-12000782
PERA VERDE IMPORTADA 1000 G,$ 9.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000567.png,https://domicilios.tiendasd1.com/p/pera-verde-importada-1000-g-12000567
MANZANA ROYAL GALA 1000 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000109.png,https://domicilios.tiendasd1.com/p/manzana-royal-gala-1000-grs-12000109
PIMENTÓN X 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003371.png,https://domicilios.tiendasd1.com/p/pimenton-x-500-g-12003371
AGUACATE HASS 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002004.png,https://domicilios.tiendasd1.com/p/aguacate-hass-500-g-12002004
PLÁTANO HARTÓN 1000 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000110.png,https://domicilios.tiendasd1.com/p/platano-harton-1000-g-12000110
AJO MALLA 3 UNIDADES - 100 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002709.png,https://domicilios.tiendasd1.com/p/ajo-malla-3-unidades-100-g-12002709
