Producto,Precio,Supermercado,Categoria,IMG,Pagina
CHOCOLATINA JUMBO 180G DOBLE DOBLE,$7.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jumbo_180gr_doble_cobertura_dulceria_695x695_webp_600x600.jpg?v=1661972539,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jumbo-180g-doble-doble
CHOCOLATINA JUMBO 10U 18G BROWNIE,$7.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jumbo_18gr_brownie_dulceria_10u_695x695_webp_600x600.jpg?v=1661972299,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jumbo-10u-18g-brownie
CHOCOLATINA JET WAFER 22G AREQUIPE COCO,$790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jet_wafer_22gr_arequipe_coco_dulceria_695x695_webp_600x600.jpg?v=1661972206,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jet-wafer-22g-arequipe-coco
BEBIDA ALMENDRAS ALPINA 1L CAJA,$12.650,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_alpina_original_bebida_almendras_1000ml_700x700.jpg?v=1639516601,https://lavaquita.co/collections/bebidas-y-snacks/products/bebida-almendras-alpina-1l-caja
ALMENDRA ENTERA 907G,$39.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_members_selection_almendras_enteras_907g_700x700.jpg?v=1633624042,https://lavaquita.co/collections/bebidas-y-snacks/products/almendra-entera-907g
GALLETA ARROZ KARAVANSAY 60G LINAZA,$3.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_karavansay_galletas_arroz_integral_inflado_linaza_60g_700x700.jpg?v=1640707767,https://lavaquita.co/collections/bebidas-y-snacks/products/galleta-arroz-karavansay-60g-linaza
GASEOSA FRIZZ 370ML LIMON,$1.490,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_frizz_gaseosa_limon_370ml_700x700.jpg?v=1632432262,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-frizz-370ml-limon
JUGO TANGELO 286ML BOTELLA,$1.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_jugo_tangelo_286ml_botella_bebidas_liquidas_700x700.jpg?v=1626827341,https://lavaquita.co/collections/bebidas-y-snacks/products/jugo-tangelo-286ml-botella
GASEOSA POSTOBON 1.5L AGUA PANELA LIMON,$2.800,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_colombiana_aguapanela_limon_gas_700x700.jpg?v=1630162673,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-postobon-1-5l-agua-panela-limon
GASEOSA SCHWPPES 10OZ TONICA,$2.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gaseosa_schwppes_10oz_tonica_gaseosas_700x700.jpg?v=1623421481,https://lavaquita.co/collections/bebidas-y-snacks/products/gaseosa-schwppes-10oz-tonica
TE HELADO SUNTEA 25G 1.5L MANZANA VERDE,$990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_te_helado_suntea_25g_1_5l_manzana_verde_bebidas_en_polvo_700x700.jpg?v=1620489705,https://lavaquita.co/collections/bebidas-y-snacks/products/te_helado_suntea_25g_1-5l_manzana_verde
MAXI CHEETOS FAMILIAR 130G,$3.150,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_maxi_cheetos_familiar_130gr_pasabocas_700x700.jpg?v=1620489595,https://lavaquita.co/collections/bebidas-y-snacks/products/maxi_cheetos_familiar_130g
AGUA MANANTIAL 1.5L,$3.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_agua_manantial_1.5l_bebidas_liquidas_700x700.jpg?v=1620488148,https://lavaquita.co/collections/bebidas-y-snacks/products/agua_manantial_1-5l
CHOCOLATINA JET 132G BURBUJAS C BLANCO,$6.390,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina-jet-burbuja-cookies-and-cream-x12und_dulceria_800x800_5270ea1b-c1fa-47fc-bace-93f75bd72e4e_500x500.jpg?v=1664486581,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jet-132g-burbujas-c-blanco
CHOCOLATINA JET 132G BURBUJAS AREQ/COCO,$6.390,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina-jet-burbuja-arequipe-coco-x12und_dulceria_800x800_36510411-c011-4cea-9778-cb5aaff93db7_500x500.jpg?v=1664486545,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jet-132g-burbujas-areq-coco
CHOCOLATINA GOL MINI 168G 12U,$6.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina-gol-mini_x12und_dulceria_800x800_aa20e15e-06b5-4760-b720-486a2682ee52_500x500.jpg?v=1664486508,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-gol-mini-168g-12u
HELADO POPSY 1LT BROWNIE GOURMET,$25.690,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_brownie_gourmet_1lt_556x556_webp_600x600.jpg?v=1663348911,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-brownie-gourmet
HELADO POPSY 4LT VAINILLA CHOCO GOURMET,$48.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_chocolate_4lt_556x556_webp_600x600.jpg?v=1663348874,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-4lt-vainilla-choco-gourmet
HELADO POPSY 4LT VAINILLA GOURMET,$48.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_gourmet_4lt_556x556_webp_600x600.jpg?v=1663348794,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-4lt-vainilla-gourmet
HELADO POPSY 60G VASO VAINILLA LIGHT,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_light_50g_556x556_webp_600x600.jpg?v=1663348749,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-vainilla-light
HELADO POPSY 1LT BROWNIE LIGHT,$25.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_brownie_light_1lt_556x556_webp_600x600.jpg?v=1663348689,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-brownie-light
HELADO POPSY 1LT VAINILLA LIGHT,$25.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_light_1lt_556x556_webp_600x600.jpg?v=1663348645,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-vainilla-light
HELADO POPSY 1LT CREMA LIMON,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_crema_limon_1lt_556x556_webp_600x600.jpg?v=1663348604,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-crema-limon
HELADO POPSY 1LT VAINILLA CHIPS GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_chips_gourmet_1lt_556x556_webp_600x600.jpg?v=1663348570,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-vainilla-chips-gourmet-1
HELADO POPSY 1LT SNICKERS ALMOND GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_snicker_1lt_556x556_webp_600x600.jpg?v=1663348530,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-snickers-almond-gourmet
HELADO POPSY 60G VASO MYM,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_mm_50g_556x556_webp_600x600.jpg?v=1663348495,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-mym
HELADO POPSY 1LT M & M GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_mm_1lt_556x556_webp_600x600.jpg?v=1663348449,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-m-m-gourmet
HELADO POPSY 60G VASO MILKY WAY,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_milky_way_50g_556x556_webp_600x600.jpg?v=1663348388,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-milky-way
HELADO POPSY 60G VASO FRUTOS BOSQUE,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_frutos_rojos_50g_556x556_webp_600x600.jpg?v=1663346627,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-frutos-bosque
HELADO POPSY 60G VASO OREO,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_oreo_50g_556x556_webp_600x600.jpg?v=1663346592,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-oreo
HELADO POPSY 0.5LT OREO GOURMET,$12.290,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_oreo_1-2lt_556x556_webp_600x600.jpg?v=1663346538,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-0-5lt-oreo-gourmet
HELADO POPSY 1LT MILKY WAY MARS GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_milkyway_1lt_556x556_webp_600x600.jpg?v=1663346451,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-milky-way-mars-gourmet
HELADO POPSY 1LT VAINILLA FRESA GOURMET,$22.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_francesa_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346408,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-vainilla-fresa-gourmet
HELADO POPSY 1LT OREO GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_oreo_1lt_556x556_webp_600x600.jpg?v=1663346372,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-oreo-gourmet
HELADO POPSY 1LT MACADAMIA GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_macadamia_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346333,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-macadamia-gourmet
HELADO POPSY 1LT FRUTOS BOSQUE GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_frutosdelbosque_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346284,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-frutos-bosque-gourmet
HELADO POPSY 1LT TRES LECHES GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_tresleches_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346238,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-tres-leches-gourmet
HELADO POPSY 60G VASO AREQUIPE,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_arequipe_gourmet_50g_556x556_webp_600x600.jpg?v=1663346199,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-arequipe
HELADO POPSY 60G VASO VAINILLA,$2.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_gourmet_50g_556x556_webp_600x600.jpg?v=1663346163,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-60g-vaso-vainilla
HELADO POPSY 0.5LT VAINILLA GOURMET,$11.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_gourmet_172lt_556x556_webp_600x600.jpg?v=1663346125,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-0-5lt-vainilla-gourmet
HELADO POPSY 1LT MANDARINA GOURMET,$22.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_mandarina_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346081,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-mandarina-gourmet
HELADO POPSY 1LT CHOCOLATE GOURMET,$22.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_chocolate_gourmet_1lt_556x556_webp_600x600.jpg?v=1663346025,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-chocolate-gourmet
HELADO POPSY 1LT VAINILLA GOURMET,$22.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_vainilla_gourmet_1lt_556x556_webp_600x600.jpg?v=1663345812,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-vainilla-gourmet
HELADO POPSY 1LT VAINILLA CHIPS GOURMET,$25.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_popsy_vainilla_chips_gourmet_1lt_556x556_webp_600x600.png?v=1663345762,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-vainilla-chips-gourmet
HELADO POPSY 1LT CHOCOLATE BELGA GOURMET,$25.690,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_popsy_chocolate_belga_gourmet_1lt_556x556_webp_600x600.png?v=1663345702,https://lavaquita.co/collections/bebidas-y-snacks/products/helado-popsy-1lt-chocolate-belga-gourmet
POSTRE POPSY 600G MILKY WAY,$29.690,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1.jpgsupermercados_la_vaquita_popsy_postre_milkyway_600g_556x556_49438281-d85c-4231-8417-cec095228ef1_600x600.jpg?v=1663345644,https://lavaquita.co/collections/bebidas-y-snacks/products/postre-popsy-600g-milky-way
PALETA CREMOSA POPSY 110G VAINILLA,$4.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1.jpgsupermercados_la_vaquita_popsy_paleta_cremosa_vainilla_556x556_781f757e-0360-459c-81cc-41d01c92b0f5_600x600.jpg?v=1663345574,https://lavaquita.co/collections/bebidas-y-snacks/products/paleta-cremosa-popsy-110g-vainilla
PALETA CREMOSA POPSY 110G AREQUIPE,$4.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1.jpgsupermercados_la_vaquita_popsy_paleta_cremosa_arequipe_556x556_7fbbfde5-da33-4be0-ad9b-7973afb8820d_600x600.jpg?v=1663345537,https://lavaquita.co/collections/bebidas-y-snacks/products/paleta-cremosa-popsy-110g-arequipe
PALETA AGUA POPSY 110G MANGO KIWI,$3.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_paletadeagua_mangoykiwi_1lt_556x556_webp_600x600.jpg?v=1663345494,https://lavaquita.co/collections/bebidas-y-snacks/products/paleta-agua-popsy-110g-mango-kiwi
PALETA AGUA POPSY 110G MANDARINA,$3.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_paletadeagua_mandarina_1lt_556x556_webp_600x600.jpg?v=1663345438,https://lavaquita.co/collections/bebidas-y-snacks/products/paleta-agua-popsy-110g-mandarina
PALETA AGUA POPSY 110G FROZEN BERRIES,$3.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_paletadeagua_frozenberries1lt_556x556_webp_600x600.jpg?v=1663345394,https://lavaquita.co/collections/bebidas-y-snacks/products/paleta-agua-popsy-110g-frozen-berries
TORTA POPSY 900G FRUTOS BOSQUE,$34.990,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/Mesadetrabajo1_jpgsupermercados_la_vaquita_popsy_tortadehelado_frutosdelbosque_12porciones_1lt_556x556_webp_600x600.jpg?v=1663345341,https://lavaquita.co/collections/bebidas-y-snacks/products/torta-popsy-900g-frutos-bosque
MIX SELETTI SALADA 180GR,$5.100,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_seletti_mix_salado_180gr_800x800_61af3814-94cf-4b2f-a6f9-22c7d3f2916e_600x600.jpg?v=1662917448,https://lavaquita.co/collections/bebidas-y-snacks/products/mix-seletti-salada-180gr
MANI SELETTI CON PASAS 200GR,$3.900,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_mani_seletti_pasas_200gr_800x800_05e22d73-7f9c-4c0e-8c35-20acbbcdab1f_600x600.jpg?v=1662917373,https://lavaquita.co/collections/bebidas-y-snacks/products/mani-seletti-con-pasas-200gr-1
MANI SELETTI HORNEADO 200 GR,$3.700,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_seletti_horneado_200gr_800x800_87592410-39e8-46a4-a8c0-121ccf317c09_600x600.jpg?v=1662917241,https://lavaquita.co/collections/bebidas-y-snacks/products/mani-seletti-con-pasas-200gr
MANI LA ESPECIAL 100G MANI CHOCOLATE,$4.920,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_mani_laespecial_especial_crocante_chocolate_100g_695x695_webp_600x600.jpg?v=1661972731,https://lavaquita.co/collections/bebidas-y-snacks/products/mani-la-especial-100g-mani-chocolate
MANI LA ESPECIAL 100G ALMEN CHOCO,$4.872,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_mani_laespecial_especial_almendras_crocante_chocolate_100g_695x695_webp_600x600.jpg?v=1661972590,https://lavaquita.co/collections/bebidas-y-snacks/products/mani-la-especial-100g-almen-choco
CHOCOLATINA JUMBO 18G BROWNIE,$750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jumbo_18gr_brownie_dulceria_695x695_webp_600x600.jpg?v=1661972418,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jumbo-18g-brownie
CHOCOLATINA JET 50G COOKIES AND CREAM,$2.250,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_jet_cookies_andcream_50g_dulceria_695x695_webp_600x600.jpg?v=1661972143,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jet-50g-cookies-and-cream
CHOCOLATINA GOL 31G CHOCO POWER,$850,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_chocolatina_gol_31g_dulceria_695x695_webp_600x600.jpg?v=1661972052,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-gol-31g-choco-power
CHOCOLATINA MONTBLANC 60G ALMENDRA BCA,$3.500,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_Chocolate_montblanc_leche_trozos_almendras_60g_600x600.jpg?v=1661965221,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-montblanc-60g-almendra-bca
CHOCOLATINA MONTBLANC 7U 16G ESTUCHE,$11.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_Chocolate_montblanc_bombones_surtidos_7u_600x600.jpg?v=1661965028,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-montblanc-7u-16g-estuche
CHOCOLATINA JUMBO 48G FLOW BLANCA,$1.550,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_chocolatina_jumbo_flow_chocolate_blanco_48g_695x695_webp_600x600.jpg?v=1661964956,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jumbo-48g-flow-blanca
CHOCOLATINA JUMBO FLOW 48G,$1.550,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercado_la_vaquita_supervaquita_chocolatina_jumbo_flow_48g_695x695_webp_600x600.jpg?v=1661964233,https://lavaquita.co/collections/bebidas-y-snacks/products/chocolatina-jumbo-flow-48g
CHOC COLOR CACAO 18 UND,$15.200,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_color_cacao_tabletas_chocolate_90g_700x700.jpg?v=1639753558,https://lavaquita.co/collections/bebidas-y-snacks/products/choc-color-cacao-18-und
CHOC COLOR CACAO COCONUT MILK 60GR,$10.700,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_color_cacao_coconut_milk_55_60g_700x700.jpg?v=1639693000,https://lavaquita.co/collections/bebidas-y-snacks/products/choc-color-cacao-coconut-milk-60gr
CHOC COLOR CACAO NIBS 50 GR,$3.890,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_color_cacao_chigorodo_nibs_50g_700x700.jpg?v=1639692702,https://lavaquita.co/collections/bebidas-y-snacks/products/choc-color-cacao-nibs-50-gr
TORTA ABURRA 60G CHOCO HONEY,$1.750,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_aburra_choco_honey_torta_miel_naranja_chocolate_60g_700x700.jpg?v=1639691515,https://lavaquita.co/collections/bebidas-y-snacks/products/torta-aburra-60g-choco-honey
MUFFIN EQUILIBRIO 60G,$2.980,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_ramo_equilibrio_muffin_arandnos_60g_700x700.jpg?v=1639691420,https://lavaquita.co/collections/bebidas-y-snacks/products/muffin-equilibrio-60g
ESTUCHE CHOCOLATE KAMILA GOLD 300G,$18.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_kamila_chocolate_blanco_estuche_negro_700x700.jpg?v=1639690981,https://lavaquita.co/collections/bebidas-y-snacks/products/estuche-chocolate-kamila-gold-300g
ESTUCHE CHOCOLATE KAMILA RED 300G,$18.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_kamila_chocolate_blanco_estuche_700x700.jpg?v=1639689993,https://lavaquita.co/collections/bebidas-y-snacks/products/estuche-chocolate-kamila-red-300g
M&M MILK CHOCOLATE 150G,$13.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_mm_milk_chocolate_150g_700x700.jpg?v=1639607511,https://lavaquita.co/collections/bebidas-y-snacks/products/m-m-milk-chocolate-150g
FRUTA DESHID GUMBIA 175G M/BICHE,$19.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gumbia_mango_biche_sal_marina_deshidratado_175g_700x700.jpg?v=1639606266,https://lavaquita.co/collections/bebidas-y-snacks/products/fruta-deshid-gumbia-175g-m-biche-1
MORINGA HOJA SUELTA 18G OKU,$2.790,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_oku_hoja_moringa_18g_700x700.jpg?v=1639606186,https://lavaquita.co/collections/bebidas-y-snacks/products/moringa-hoja-suelta-18g-oku
MORINGA EN POLVO 100G MANZANA OKU,$11.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_oku_moringa_Manzana_hoja_polvo_100g_700x700.jpg?v=1639604614,https://lavaquita.co/collections/bebidas-y-snacks/products/moringa-en-polvo-100g-manzana-oku
MORINGA EN POLVO 100G NATURAL OKU,$11.950,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_oku_moringa_natural_hoja_polvo_100g_700x700.jpg?v=1639604724,https://lavaquita.co/collections/bebidas-y-snacks/products/moringa-en-polvo-100g-natural-oku
FRUTA DESHID GUMBIA 28G MANGO,$3.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gumbia_mango_deshidratado_28g_700x700.jpg?v=1639604064,https://lavaquita.co/collections/bebidas-y-snacks/products/fruta-deshid-gumbia-28g-mango
FRUTA DESHID GUMBIA 28G PINA,$3.190,La vaquita,Despensa,https://cdn.shopify.com/s/files/1/0492/2458/1274/products/supermercados_la_vaquita_supervaquita_gumbia_pina_deshidratada_28g_700x700.jpg?v=1639603996,https://lavaquita.co/collections/bebidas-y-snacks/products/fruta-deshid-gumbia-28g-pina
